股票代码,股票名称,新闻标题,新闻内容,发布时间
000078,ST海王,ST海王：连续3个交易日收盘价跌幅偏离值累超12%,南财智讯5月12日电，ST海王发布股票交易异常波动公告，公司股票价格于2026年5月8日至2026年5月12日连续三个交易日收盘价格跌幅偏离值累计超过12%，根据《深圳证券交易所交易规则》的相关规定，属于股票交易异常波动的情况。,2026-05-12 18:04:00
000078,ST海王,ST海王的“生死时速”：13亿元违规、四年亏损与12个月的“摘帽”倒计时,这不仅是这家医药流通企业治理结构的滑铁卢，在高达91.73%的负债率与高额应收款的泥潭中，留给ST海王“自救”的时间窗口，已经极其狭窄。,2026-05-13 10:33:56
000078,ST海王,ST海王(000078)龙虎榜数据(05-07),交易所2026年5月7日公布的交易公开信息显示，ST海王因成为连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券上榜。ST海王当日收报2.87元，涨跌幅-4.97%，换手率0.06%，成交额467.35万。,2026-05-07 16:27:14
000078,ST海王,ST海王连续2个交易日收盘价格跌幅偏离值累计超12%,5月7日，ST海王（000078）发布公告，公司股票在2026年5月6日至7日连续2个交易日，收盘价格跌幅偏离值累计超过12%。 　　2026年一季度，ST海王实现收入59.45亿元，归母净利润1449万元。,2026-05-07 17:43:00
000078,ST海王,ST海王：连续2个交易日收盘价跌幅偏离值累超12%,南财智讯5月7日电，ST海王发布股票交易异常波动公告，公司股票价格于2026年5月6日至2026年5月7日连续两个交易日收盘价格跌幅偏离值累计超过12%。,2026-05-07 17:32:00
000078,ST海王,午间涨跌停股分析：71只涨停股、21只跌停股，氟化工概念活跃，多氟多、金石资源等涨停,ST洲际连续10日跌停，*ST瑞茂、ST金顶等连续9日跌停，ST海龙、ST海王等连续8日跌停，*ST清越、*ST元道连续4日跌停，ST龙大、ST龙元等连续2日跌停，*ST冀凯、ST三木等跌停。,2026-05-15 11:47:26
002726,ST龙大,【调研快报】ST龙大接待投资者网上提问调研,"ST龙大5月15日公告称，5月15日接待投资者网上提问调研。接待人员包括董事会秘书 张瑞,证券事务代表 潘尚生。 　　公司就以下问题进行了回复：投资者关系活动主要内容介绍, 投资者提出的问题及公司回复情况: 1、您好!",2026-05-15 22:05:24
002726,ST龙大,实控人被刑拘，ST龙大何去何从,实控人被刑拘的同时，ST龙大自身的经营也正面临困境。 　　起初ST龙大以屠宰加工和肉制品为主，并配套生猪养殖和进口贸易。蓝润发展入主之后，ST龙大的战略调整为“一体两翼”，即形成以预制菜为核心的食品主体，以屠宰和养殖为两翼支撑。,2026-05-13 22:33:30
002726,ST龙大,ST龙大(002726)龙虎榜数据(05-14),交易所2026年5月14日公布的交易公开信息显示，ST龙大因成为连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券上榜。ST龙大当日收报2.02元，涨跌幅-5.16%，换手率11.62%，成交额2.55亿。,2026-05-14 16:27:03
002726,ST龙大,ST龙大：连续3个交易日收盘价跌幅偏离值累超12%,南财智讯5月14日电，ST龙大发布股票交易异常波动公告，公司股票连续3个交易日（2026年5月12日、2026年5月13日、2026年5月14日）内收盘价格跌幅偏离值累计超过12%，根据《深圳证券交易所交易规则》的有关规定，属于股票交易异常波动情形。,2026-05-14 18:10:00
002726,ST龙大,ST龙大实控人被刑拘 三年已连亏近23亿,ST龙大在5月8日的公告中还提到，近日收到多份《协助执行通知书》和《执行裁定书》，均与控股股东的债务有关。 　　公开资料显示，戴学斌与ST龙大结缘于2018年。彼时，戴学斌掌舵的蓝润发展斥资超30亿元，分三次获得ST龙大近30%的股权，成为公司控股股东。,2026-05-13 15:47:40
002726,ST龙大,ST龙大实控人戴学斌被刑事拘留,5月11日晚间，ST龙大（002726）披露公告称，公司收到控股股东蓝润发展控股集团有限公司的通知，公司实际控制人戴学斌因涉嫌刑事犯罪已被达州市公安局刑事拘留。 　　ST龙大表示，戴学斌未在公司担任职务，不参与公司日常经营决策。,2026-05-11 20:57:49
002726,ST龙大,V观财报｜ST龙大实控人戴学斌被刑拘,股票简称由“龙大美食”变更为“ST龙大”。 　　ST龙大主营食品业务，同时经营有养殖和屠宰业务，主要产品为预制食品(预制食材、预制半成品及预制成品)、熟食制品及鲜冻肉。,2026-05-11 20:54:18
002726,ST龙大,ST龙大：控股股东1.89亿股解除冻结,截至目前，蓝润发展累计冻结股份数量如下： 　　2026年一季度，ST龙大实现收入20.58亿元，归母净利润-99万元。,2026-05-11 20:37:00
002726,ST龙大,ST龙大实控人被刑事拘留！股价已5个跌停,ST龙大的前身为龙大美食，4月30日被深交所实施其他风险警示，正式变身为ST龙大。,2026-05-12 00:07:00
002726,ST龙大,ST龙大实控人戴学斌被刑拘，今日开盘跌停,被深交所实施“其他风险警示”、股票简称由“龙大美食”变更为“ST龙大(002726.SZ)”后，农牧食品企业ST龙大再传重磅消息。,2026-05-12 13:08:47
002620,*ST瑞和,*ST瑞和：与重整投资人签订重整投资协议,*ST瑞和(002620.SZ)公告称，公司及预重整管理人与重整产业投资人深圳市槟城电子股份有限公司及多名财务投资人签署《重整投资协议》。产业投资人将以3.9025元/股受让约2.44亿股转增股份，成为控股股东，实际控制人蔡锦波将成为上市公司新实控人。,2026-05-14 20:35:37
002620,*ST瑞和,利好变利空？*ST瑞和官宣重整投资人，股价开盘跌停,然而身份并未稳住市场——5月15日，*ST瑞和股价开盘跌停，跌停板封单超2亿元。 　　重整投资人背后是另一个“大佬” 　　5月14日晚间，深陷财务与退市泥潭、处于预重整阶段的*ST瑞和终于披露了重整投资人。,2026-05-15 17:36:30
002620,*ST瑞和,*ST瑞和签订重整投资协议 槟城电子将成控股股东,5月14日，*ST瑞和(002620.SZ)发布公告，宣布公司及预重整管理人已与重整产业投资人深圳市槟城电子股份有限公司及多名财务投资人共同签署《重整投资协议》。,2026-05-14 21:49:24
002620,*ST瑞和,*ST瑞和(002620)龙虎榜数据(05-14),交易所2026年5月14日公布的交易公开信息显示，*ST瑞和因成为连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券上榜。*ST瑞和当日收报10.89元，涨跌幅5.01%，换手率0.92%，成交额3131.45万。,2026-05-14 16:26:50
002620,*ST瑞和,*ST瑞和：连续3个交易日收盘价涨幅偏离值累超12%,南财智讯5月14日电，*ST瑞和发布股票交易异常波动公告，公司股票于2026年5月12日、5月13日、5月14日连续三个交易日收盘价格涨幅偏离值累计超过12%，根据《深圳证券交易所交易规则》相关规定，属于股票交易异常波动情形。,2026-05-14 17:58:00
002620,*ST瑞和,*ST瑞和(002620)龙虎榜数据(05-06),交易所2026年5月6日公布的交易公开信息显示，*ST瑞和因成为连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券上榜。*ST瑞和当日收报9.48元，涨跌幅-5.01%，换手率5.64%，成交额1.71亿。,2026-05-06 16:27:04
002620,*ST瑞和,*ST瑞和：连续2个交易日收盘价跌幅偏离值累超12%,南财智讯5月6日电，*ST瑞和发布股票交易异常波动公告，公司股票于2026年4月30日、5月6日连续二个交易日收盘价格跌幅偏离值累计超过12%，构成股票交易异常波动情形。,2026-05-06 17:12:00
002620,*ST瑞和,立方风控鸟·早报（5月15日）,源杰科技副总经理陈文君因涉嫌刑事犯罪被刑拘，该公司已解聘其副总经理职务； 　　③因未及时披露一致行动关系，浙海德曼两名股东被上交所予以监管警示； 　　④南新制药控股股东医发投集团正在筹划战略重组事宜，重组方案尚未确定； 　　⑤三安光电控股股东三安电子所持4.66亿股该公司股份被轮候冻结，占总股本的9.34%； 　　⑥*ST,2026-05-15 07:53:00
002620,*ST瑞和,53股每笔成交量增长超50%,593.47 东风科技 10.03 1004 89.48 14342 65.55 大亚圣象 4.12 2097 87.43 16754 134.39 巍华新材 10.03 1064 84.74 19324 504.63 维康药业 19.99 641 84.14 19254 114.82 *ST,2026-05-15 23:45:00
002620,*ST瑞和,69股筹码连续3期集中,102000 -2.86 5 7.74 3.23 002893 京能热力 27578 -2.81 3 3.39 -0.35 000810 创维数字 58226 -2.74 6 10.02 9.72 002815 崇达技术 83636 -2.67 5 5.61 1.10 002620 *ST,2026-05-15 17:13:00
600678,ST金顶,ST金顶(600678)龙虎榜数据(05-15),交易所2026年5月15日公布的交易公开信息显示，ST金顶因成为ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券上榜。ST金顶当日收报6.9元，涨跌幅-4.96%，换手率1.63%，成交额3922.51万。,2026-05-15 16:56:56
600678,ST金顶,ST金顶(600678)龙虎榜数据(05-12),交易所2026年5月12日公布的交易公开信息显示，ST金顶因成为ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券上榜。ST金顶当日收报8.04元，涨跌幅-4.96%，换手率0.24%，成交额672.30万。,2026-05-12 16:57:31
600678,ST金顶,ST金顶：连续3个交易日收盘价跌幅偏离值累超12%,南财智讯5月12日电，ST金顶发布股票交易异常波动公告，公司股票于2026年5月8日、5月11日、5月12日连续三个交易日内收盘价格跌幅偏离值累计超过12%，属于股票交易异常波动情形。,2026-05-12 17:31:00
600678,ST金顶,无人出价！ST金顶大股东所持10.25%股份司法拍卖全部流拍，股价已7个跌停板,根据《上海证券交易所股票上市规则》相关规定，公司已触及其他风险警示情形，公司股票于4月29日停牌一日，4月30日复牌后被实施其他风险警示（ST），证券简称变更为“ST金顶”。,2026-05-13 19:51:00
600678,ST金顶,ST金顶副总经理杜沅锜离任,ST金顶（600678.SH）5月6日晚间公告，公司董事会于2026年5月6日收到副总经理杜沅锜女士的书面辞职报告。杜沅锜女士因个人原因辞去公司副总经理职务，其辞职报告自送达公司董事会之日起生效，辞职后不再担任公司及子公司任何职务。（央广财经）,2026-05-07 09:13:35
600678,ST金顶,ST金顶(600678)龙虎榜数据(05-07),交易所2026年5月7日公布的交易公开信息显示，ST金顶因成为ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券上榜。ST金顶当日收报9.37元，涨跌幅-4.97%，换手率0.11%，成交额356.53万。,2026-05-07 16:57:49
600678,ST金顶,ST金顶：连续3个交易日收盘价跌幅偏离值累超12%,南财智讯5月7日电，ST金顶发布股票交易异常波动公告，公司股票2026年4月30日、5月6日、5月7日连续三个交易日内收盘价格跌幅偏离值累计超过12%。,2026-05-07 17:25:00
600678,ST金顶,ST金顶：2026年一季度净利润185.24万元,中证智能财讯 ST金顶（600678）4月30日披露2026年第一季度报告。,2026-05-01 16:37:12
600678,ST金顶,ST金顶(600678.SH)：2026年一季报净利润为185.24万元、同比较去年同期下降89.73%,2026年4月30日，ST金顶(600678.SH)发布2026年一季报。 　　公司营业总收入为1.61亿元，在已披露的同业公司中排名第19，较去年同报告期营业总收入增加3547.42万元，实现3年连续上涨，同比较去年同期上涨28.18%。,2026-04-30 10:39:18
600678,ST金顶,聚焦川渝板块｜26.59%！英杰电气夺川股周涨幅冠军,ST金顶以-22.47%周涨幅居后 　　本周，收平川股有1家，是金时科技。 　　收跌川股有141家，ST金顶、雅化集团和新金路分别以-22.47%、-15.21%和-14.66%，列周涨幅最后三位。,2026-05-16 21:10:45
300819,聚杰微纤,聚杰微纤突然火了！3天大涨超40%！迎机构现身调研！,从赚钱效应来看，超八成机构调研股本周实现正收益，其中聚杰微纤(300819)涨超40%领跑，福达合金、润建股份涨幅超过30%，另有山东玻纤、集智股份等9家上市公司涨幅超20%。热门调研标的方面，TCL科技、盛弘股份、中富电路、百济神州等接待调研机构超50家。,2026-05-10 11:31:00
300819,聚杰微纤,聚杰微纤最新股东户数环比下降12.02%,聚杰微纤5月8日披露，截至4月30日公司股东户数为11036户，较上期（4月20日）减少1508户，环比降幅为12.02%。 　　证券时报·数据宝统计，截至发稿，聚杰微纤最新股价为79.10元，上涨11.93%，本期筹码集中以来股价累计上涨51.77%。,2026-05-08 12:58:00
